'Elapsed time','v4'
1.727,0.138
1.728,0.143
1.729,0.146
1.730,0.149
1.731,0.153
1.732,0.149
1.733,0.146
1.734,0.147
1.735,0.144
1.736,0.143
1.737,0.140
1.738,0.134
1.739,0.129
1.740,0.122
1.741,0.121
1.742,0.121
1.743,0.119
1.744,0.122
1.745,0.121
1.746,0.118
1.747,0.117
1.748,0.113
1.749,0.111
1.750,0.116
1.751,0.114
1.752,0.112
1.753,0.113
1.754,0.118
1.755,0.117
1.756,0.102
1.757,0.109
1.758,0.115
1.759,0.115
1.760,0.111
1.761,0.110
1.762,0.102
1.763,0.080
1.764,0.081
1.765,0.077
1.766,0.082
1.767,0.092
1.768,0.086
1.769,0.087
1.770,0.097
1.771,0.101
1.772,0.096
1.773,0.090
1.774,0.090
1.775,0.089
1.776,0.088
1.777,0.086
1.778,0.080
1.779,0.083
1.780,0.085
1.781,0.082
1.782,0.085
1.783,0.088
1.784,0.087
1.785,0.086
1.786,0.089
1.787,0.092
1.788,0.098
1.789,0.094
1.790,0.092
1.791,0.093
1.792,0.091
1.793,0.087
1.794,0.084
1.795,0.088
1.796,0.087
1.797,0.082
1.798,0.073
1.799,0.065
1.800,0.068
1.801,0.072
1.802,0.078
1.803,0.085
1.804,0.085
1.805,0.091
1.806,0.102
1.807,0.097
1.808,0.095
1.809,0.100
1.810,0.104
1.811,0.100
1.812,0.096
1.813,0.098
1.814,0.095
1.815,0.099
1.816,0.099
1.817,0.088
1.818,0.087
1.819,0.084
1.820,0.083
1.821,0.086
1.822,0.081
1.823,0.086
1.824,0.101
1.825,0.105
1.826,0.097
1.827,0.090
1.828,0.095
1.829,0.099
1.830,0.099
1.831,0.095
1.832,0.091
1.833,0.095
1.834,0.096
1.835,0.096
1.836,0.098
1.837,0.091
1.838,0.099
1.839,0.098
1.840,0.086
1.841,0.090
1.842,0.098
1.843,0.102
1.844,0.099
1.845,0.099
1.846,0.098
1.847,0.098
1.848,0.100
1.849,0.098
1.850,0.101
1.851,0.106
1.852,0.114
1.853,0.112
1.854,0.102
1.855,0.101
1.856,0.096
1.857,0.077
1.858,0.074
1.859,0.074
1.860,0.085
1.861,0.090
1.862,0.091
1.863,0.100
1.864,0.104
1.865,0.112
1.866,0.115
1.867,0.112
1.868,0.111
1.869,0.114
1.870,0.119
1.871,0.116
1.872,0.108
1.873,0.104
1.874,0.105
1.875,0.111
1.876,0.115
1.877,0.119
1.878,0.118
1.879,0.102
1.880,0.088
1.881,0.087
1.882,0.092
1.883,0.090
1.884,0.086
1.885,0.091
1.886,0.094
1.887,0.097
1.888,0.102
1.889,0.105
1.890,0.110
1.891,0.116
1.892,0.120
1.893,0.129
1.894,0.122
1.895,0.115
1.896,0.120
1.897,0.112
1.898,0.100
1.899,0.097
1.900,0.097
1.901,0.089
1.902,0.085
1.903,0.097
1.904,0.097
1.905,0.092
1.906,0.106
1.907,0.100
1.908,0.094
1.909,0.106
1.910,0.104
1.911,0.103
1.912,0.105
1.913,0.113
1.914,0.114
1.915,0.116
1.916,0.115
1.917,0.115
1.918,0.125
1.919,0.119
1.920,0.124
1.921,0.130
1.922,0.128
1.923,0.125
1.924,0.117
1.925,0.117
1.926,0.120
1.927,0.123
1.928,0.118
1.929,0.115
1.930,0.116
1.931,0.126
1.932,0.135
1.933,0.136
1.934,0.144
1.935,0.139
1.936,0.137
1.937,0.148
1.938,0.138
1.939,0.133
1.940,0.143
1.941,0.150
1.942,0.161
1.943,0.172
1.944,0.172
1.945,0.151
1.946,0.139
1.947,0.143
1.948,0.146
1.949,0.148
1.950,0.151
1.951,0.158
1.952,0.163
1.953,0.153
1.954,0.144
1.955,0.142
1.956,0.142
1.957,0.147
1.958,0.151
1.959,0.157
1.960,0.148
1.961,0.138
1.962,0.135
1.963,0.141
1.964,0.152
1.965,0.155
1.966,0.158
1.967,0.165
1.968,0.168
1.969,0.160
1.970,0.155
1.971,0.147
1.972,0.136
1.973,0.129
1.974,0.131
1.975,0.147
1.976,0.143
1.977,0.139
1.978,0.147
1.979,0.136
1.980,0.127
1.981,0.135
1.982,0.145
1.983,0.141
1.984,0.133
1.985,0.130
1.986,0.135
1.987,0.139
1.988,0.129
1.989,0.133
1.990,0.137
1.991,0.135
1.992,0.135
1.993,0.130
1.994,0.126
1.995,0.125
1.996,0.124
1.997,0.123
1.998,0.118
1.999,0.121
2.000,0.131
2.001,0.131
2.002,0.130
2.003,0.121
2.004,0.115
2.005,0.111
2.006,0.098
2.007,0.096
2.008,0.102
2.009,0.102
2.010,0.091
2.011,0.087
2.012,0.093
2.013,0.097
2.014,0.102
2.015,0.108
2.016,0.112
2.017,0.105
2.018,0.105
2.019,0.113
2.020,0.104
2.021,0.084
2.022,0.080
2.023,0.090
2.024,0.089
2.025,0.088
2.026,0.093
2.027,0.093
2.028,0.089
2.029,0.086
2.030,0.091
2.031,0.102
2.032,0.106
2.033,0.103
2.034,0.111
2.035,0.106
2.036,0.097
2.037,0.098
2.038,0.086
2.039,0.086
2.040,0.086
2.041,0.082
2.042,0.082
2.043,0.080
2.044,0.081
2.045,0.087
2.046,0.097
2.047,0.098
2.048,0.094
2.049,0.082
2.050,0.074
2.051,0.083
2.052,0.084
2.053,0.087
2.054,0.091
2.055,0.089
2.056,0.091
2.057,0.088
2.058,0.085
2.059,0.087
2.060,0.098
2.061,0.109
2.062,0.099
2.063,0.088
2.064,0.087
2.065,0.087
2.066,0.092
2.067,0.094
2.068,0.102
2.069,0.110
2.070,0.105
2.071,0.102
2.072,0.088
2.073,0.072
2.074,0.074
2.075,0.075
2.076,0.065
2.077,0.035
2.078,0.013
2.079,0.003
2.080,-0.006
2.081,-0.018
2.082,-0.019
2.083,-0.006
2.084,0.013
2.085,0.033
2.086,0.048
2.087,0.068
2.088,0.093
2.089,0.126
2.090,0.162
2.091,0.187
2.092,0.221
2.093,0.269
2.094,0.317
2.095,0.358
2.096,0.417
2.097,0.491
2.098,0.564
2.099,0.630
2.100,0.690
2.101,0.755
2.102,0.811
2.103,0.883
2.104,0.972
2.105,0.999
2.106,0.989
2.107,0.985
2.108,0.986
2.109,0.995
2.110,0.991
2.111,0.955
2.112,0.894
2.113,0.826
2.114,0.742
2.115,0.643
2.116,0.532
2.117,0.377
2.118,0.183
2.119,0.013
2.120,-0.157
2.121,-0.313
2.122,-0.420
2.123,-0.495
2.124,-0.522
2.125,-0.530
2.126,-0.545
2.127,-0.572
2.128,-0.609
2.129,-0.648
2.130,-0.674
2.131,-0.697
2.132,-0.714
2.133,-0.718
2.134,-0.727
2.135,-0.728
2.136,-0.718
2.137,-0.691
2.138,-0.657
2.139,-0.643
2.140,-0.636
2.141,-0.609
2.142,-0.581
2.143,-0.546
2.144,-0.504
2.145,-0.474
2.146,-0.440
2.147,-0.411
2.148,-0.390
2.149,-0.376
2.150,-0.360
2.151,-0.345
2.152,-0.340
2.153,-0.333
2.154,-0.331
2.155,-0.324
2.156,-0.310
2.157,-0.303
2.158,-0.295
2.159,-0.288
2.160,-0.284
2.161,-0.274
2.162,-0.259
2.163,-0.246
2.164,-0.231
2.165,-0.214
2.166,-0.201
2.167,-0.192
2.168,-0.185
2.169,-0.183
2.170,-0.190
2.171,-0.197
2.172,-0.200
2.173,-0.206
2.174,-0.210
2.175,-0.213
2.176,-0.216
2.177,-0.216
2.178,-0.207
2.179,-0.197
2.180,-0.187
2.181,-0.184
2.182,-0.184
2.183,-0.170
2.184,-0.152
2.185,-0.151
2.186,-0.152
2.187,-0.140
2.188,-0.120
2.189,-0.096
2.190,-0.079
2.191,-0.071
2.192,-0.069
2.193,-0.057
2.194,-0.035
2.195,-0.027
2.196,-0.027
2.197,-0.021
2.198,-0.016
2.199,-0.022
2.200,-0.021
2.201,-0.011
2.202,-0.001
2.203,0.009
2.204,0.014
2.205,0.009
2.206,0.008
2.207,0.017
2.208,0.022
2.209,0.033
2.210,0.038
2.211,0.043
2.212,0.039
2.213,0.029
2.214,0.040
2.215,0.050
2.216,0.040
2.217,0.029
2.218,0.029
2.219,0.024
2.220,0.026
2.221,0.025
2.222,0.018
2.223,0.021
2.224,0.013
2.225,0.014
2.226,0.017
2.227,0.013
2.228,0.021
2.229,0.036
2.230,0.040
2.231,0.040
2.232,0.046
2.233,0.052
2.234,0.043
2.235,0.026
2.236,0.026
2.237,0.024
2.238,0.018
2.239,0.013
2.240,0.011
2.241,0.017
2.242,0.022
2.243,0.021
2.244,0.021
2.245,0.028
2.246,0.031
2.247,0.037
2.248,0.043
2.249,0.039
2.250,0.035
2.251,0.039
2.252,0.044
2.253,0.043
2.254,0.032
2.255,0.029
2.256,0.027
2.257,0.021
2.258,0.020
2.259,0.017
2.260,0.013
2.261,0.015
2.262,0.014
2.263,0.015
2.264,0.017
2.265,0.019
2.266,0.021
2.267,0.029
2.268,0.029
2.269,0.033
2.270,0.046
2.271,0.043
2.272,0.035
2.273,0.030
2.274,0.029
2.275,0.029
2.276,0.026
2.277,0.025
2.278,0.025
2.279,0.025
2.280,0.015
2.281,0.014
2.282,0.022
2.283,0.029
2.284,0.026
2.285,0.028
2.286,0.036
2.287,0.037
2.288,0.037
2.289,0.046
2.290,0.049
2.291,0.040
2.292,0.033
2.293,0.029
2.294,0.025
2.295,0.013
2.296,0.013
2.297,0.023
2.298,0.029
2.299,0.031
2.300,0.026
2.301,0.024
2.302,0.022
2.303,0.029
2.304,0.030
2.305,0.033
2.306,0.036
2.307,0.037
2.308,0.043
2.309,0.043
2.310,0.046
2.311,0.046
2.312,0.043
2.313,0.045
2.314,0.043
2.315,0.046
2.316,0.053
2.317,0.053
2.318,0.054
2.319,0.055
2.320,0.058
2.321,0.062
2.322,0.060
2.323,0.059
2.324,0.060
2.325,0.062
2.326,0.066
2.327,0.067
2.328,0.066
2.329,0.072
2.330,0.077
2.331,0.076
2.332,0.074
2.333,0.076
2.334,0.087
2.335,0.094
2.336,0.098
2.337,0.099
2.338,0.091
2.339,0.085
2.340,0.080
2.341,0.077
2.342,0.081
2.343,0.092
2.344,0.100
2.345,0.103
2.346,0.101
2.347,0.100
2.348,0.104
2.349,0.102
2.350,0.105
2.351,0.097
2.352,0.092
2.353,0.093
2.354,0.090
2.355,0.100
2.356,0.112
2.357,0.122
2.358,0.117
2.359,0.113
2.360,0.120
2.361,0.124
2.362,0.124
2.363,0.125
2.364,0.130
2.365,0.133
2.366,0.134
2.367,0.140
2.368,0.141
2.369,0.139
2.370,0.141
2.371,0.142
2.372,0.145
2.373,0.151
2.374,0.154
2.375,0.154
2.376,0.160
2.377,0.154
2.378,0.157
2.379,0.165
2.380,0.166
2.381,0.171
2.382,0.170
2.383,0.165
2.384,0.159
2.385,0.165
2.386,0.167
2.387,0.165
2.388,0.166
2.389,0.169
2.390,0.174
2.391,0.176
2.392,0.174
2.393,0.168
2.394,0.170
2.395,0.168
2.396,0.169
2.397,0.178
2.398,0.185
2.399,0.186
2.400,0.173
2.401,0.178
2.402,0.181
2.403,0.174
2.404,0.182
2.405,0.184
2.406,0.191
2.407,0.186
2.408,0.184
2.409,0.186
2.410,0.182
2.411,0.183
2.412,0.182
2.413,0.189
2.414,0.197
2.415,0.197
2.416,0.194
2.417,0.197
2.418,0.186
2.419,0.177
2.420,0.187
2.421,0.189
2.422,0.177
2.423,0.172
2.424,0.173
2.425,0.172
2.426,0.172
2.427,0.168
2.428,0.169
2.429,0.173
2.430,0.171
2.431,0.175
2.432,0.174
2.433,0.174
2.434,0.181
2.435,0.176
2.436,0.173
2.437,0.175
2.438,0.173
2.439,0.173
2.440,0.172
2.441,0.166
2.442,0.167
2.443,0.165
2.444,0.165
2.445,0.169
2.446,0.163
2.447,0.165
2.448,0.164
2.449,0.155
2.450,0.158
2.451,0.160
2.452,0.155
2.453,0.152
2.454,0.154
2.455,0.158
2.456,0.155
2.457,0.146
2.458,0.139
2.459,0.138
2.460,0.141
2.461,0.138
2.462,0.134
2.463,0.136
2.464,0.134
2.465,0.132
2.466,0.131
2.467,0.132
2.468,0.132
2.469,0.130
2.470,0.131
2.471,0.122
2.472,0.123
2.473,0.129
2.474,0.124
2.475,0.126
2.476,0.124
2.477,0.122
2.478,0.126
2.479,0.124
2.480,0.122
2.481,0.123
2.482,0.120
2.483,0.115
2.484,0.113
2.485,0.115
2.486,0.119
2.487,0.111
2.488,0.110
2.489,0.111
2.490,0.101
2.491,0.106
2.492,0.103
2.493,0.103
2.494,0.099
2.495,0.094
2.496,0.100
2.497,0.097
2.498,0.103
2.499,0.109
2.500,0.095
2.501,0.093
2.502,0.097
2.503,0.095
2.504,0.101
2.505,0.093
2.506,0.095
2.507,0.094
2.508,0.084
2.509,0.089
2.510,0.094
2.511,0.091
2.512,0.093
2.513,0.093
2.514,0.089
2.515,0.091
2.516,0.092
2.517,0.092
2.518,0.093
2.519,0.092
2.520,0.092
2.521,0.091
2.522,0.090
2.523,0.091
2.524,0.090
2.525,0.092
2.526,0.097
2.527,0.101
2.528,0.098
2.529,0.102
2.530,0.110
2.531,0.101
2.532,0.096
2.533,0.090
2.534,0.087
2.535,0.086
2.536,0.086
2.537,0.087
2.538,0.095
2.539,0.095
2.540,0.088
2.541,0.093
2.542,0.093
2.543,0.095
2.544,0.095
2.545,0.093
2.546,0.099
2.547,0.102
2.548,0.098
2.549,0.093
2.550,0.097
2.551,0.099
2.552,0.104
2.553,0.103
2.554,0.106
2.555,0.108
2.556,0.096
2.557,0.096
2.558,0.100
2.559,0.098
2.560,0.097
2.561,0.101
2.562,0.102
2.563,0.100
2.564,0.099
2.565,0.098
2.566,0.100
2.567,0.097
2.568,0.097
2.569,0.099
2.570,0.100
2.571,0.103
2.572,0.106
2.573,0.103
2.574,0.104
2.575,0.103
2.576,0.103
2.577,0.104
2.578,0.104
2.579,0.106
2.580,0.099
2.581,0.101
2.582,0.100
2.583,0.096
2.584,0.099
2.585,0.099
2.586,0.103
2.587,0.106
2.588,0.100
2.589,0.095
2.590,0.096
2.591,0.101
2.592,0.102
2.593,0.103
2.594,0.111
2.595,0.107
2.596,0.098
2.597,0.104
2.598,0.108
2.599,0.103
2.600,0.103
2.601,0.102
2.602,0.103
2.603,0.111
2.604,0.116
2.605,0.102
2.606,0.091
2.607,0.098
2.608,0.100
2.609,0.102
2.610,0.104
2.611,0.110
2.612,0.117
2.613,0.116
2.614,0.110
2.615,0.112
2.616,0.109
2.617,0.105
2.618,0.105
2.619,0.100
2.620,0.097
2.621,0.099
2.622,0.100
2.623,0.100
2.624,0.101
2.625,0.102
2.626,0.103
2.627,0.106
2.628,0.106
2.629,0.107
2.630,0.110
2.631,0.112
2.632,0.116
2.633,0.120
2.634,0.112
2.635,0.098
2.636,0.101
2.637,0.102
2.638,0.100
2.639,0.101
2.640,0.103
2.641,0.103
2.642,0.098
2.643,0.101
2.644,0.110
2.645,0.111
2.646,0.117
2.647,0.118
2.648,0.114
2.649,0.118
2.650,0.126
2.651,0.136
2.652,0.136
2.653,0.130
2.654,0.132
2.655,0.134
2.656,0.139
2.657,0.141
2.658,0.144
2.659,0.143
2.660,0.141
2.661,0.145
2.662,0.146
2.663,0.146
2.664,0.149
2.665,0.151
2.666,0.155
2.667,0.154
2.668,0.152
2.669,0.159
2.670,0.164
2.671,0.164
2.672,0.167
2.673,0.170
2.674,0.167
2.675,0.166
2.676,0.165
2.677,0.166
2.678,0.165
2.679,0.164
2.680,0.163
2.681,0.165
2.682,0.163
2.683,0.160
2.684,0.161
2.685,0.158
2.686,0.163
2.687,0.157
2.688,0.159
2.689,0.170
2.690,0.170
2.691,0.173
2.692,0.172
2.693,0.164
2.694,0.161
2.695,0.164
2.696,0.163
2.697,0.168
2.698,0.166
2.699,0.154
2.700,0.144
2.701,0.141
2.702,0.141
2.703,0.140
2.704,0.142
2.705,0.142
2.706,0.144
2.707,0.142
2.708,0.139
2.709,0.143
2.710,0.158
2.711,0.148
2.712,0.123
2.713,0.134
2.714,0.145
2.715,0.136
2.716,0.128
2.717,0.127
2.718,0.133
2.719,0.132
2.720,0.129
2.721,0.130
2.722,0.129
2.723,0.130
2.724,0.132
2.725,0.132
2.726,0.131
2.727,0.132
2.728,0.131
2.729,0.130
2.730,0.133
2.731,0.125
2.732,0.112
2.733,0.106
2.734,0.110
2.735,0.113
2.736,0.112
2.737,0.110
2.738,0.105
2.739,0.099
2.740,0.100
2.741,0.101
2.742,0.099
2.743,0.099
2.744,0.095
2.745,0.092
2.746,0.093
2.747,0.088
2.748,0.087
2.749,0.089
2.750,0.093
2.751,0.090
2.752,0.087
2.753,0.096
2.754,0.084
2.755,0.076
2.756,0.085
2.757,0.082
2.758,0.078
2.759,0.076
2.760,0.078
2.761,0.080
2.762,0.080
2.763,0.081
2.764,0.079
2.765,0.079
2.766,0.079
2.767,0.079
2.768,0.079
2.769,0.082
2.770,0.082
2.771,0.081
2.772,0.079
2.773,0.084
2.774,0.083
2.775,0.076
2.776,0.076
2.777,0.082
2.778,0.083
2.779,0.073
2.780,0.074
2.781,0.074
2.782,0.084
2.783,0.090
2.784,0.080
2.785,0.076
2.786,0.081
2.787,0.086
2.788,0.085
2.789,0.090
2.790,0.096
2.791,0.089
2.792,0.088
2.793,0.082
2.794,0.074
2.795,0.080
2.796,0.084
2.797,0.088
2.798,0.088
2.799,0.082
2.800,0.080
2.801,0.074
2.802,0.059
2.803,0.041
2.804,0.034
2.805,0.019
2.806,0.002
2.807,-0.006
2.808,-0.023
2.809,-0.032
2.810,-0.021
2.811,-0.007
2.812,0.015
2.813,0.038
2.814,0.063
2.815,0.093
2.816,0.119
2.817,0.156
2.818,0.188
2.819,0.220
2.820,0.268
2.821,0.316
2.822,0.355
2.823,0.411
2.824,0.492
2.825,0.574
2.826,0.649
2.827,0.711
2.828,0.777
2.829,0.855
2.830,0.934
2.831,1.020
2.832,1.083
2.833,1.095
2.834,1.106
2.835,1.116
2.836,1.119
2.837,1.124
2.838,1.095
2.839,1.041
2.840,0.987
2.841,0.930
2.842,0.841
2.843,0.694
2.844,0.541
2.845,0.351
2.846,0.135
2.847,-0.047
2.848,-0.226
2.849,-0.357
2.850,-0.453
2.851,-0.512
2.852,-0.528
2.853,-0.541
2.854,-0.568
2.855,-0.596
2.856,-0.627
2.857,-0.664
2.858,-0.692
2.859,-0.714
2.860,-0.726
2.861,-0.747
2.862,-0.753
2.863,-0.742
2.864,-0.724
2.865,-0.692
2.866,-0.664
2.867,-0.657
2.868,-0.654
2.869,-0.632
2.870,-0.596
2.871,-0.555
2.872,-0.514
2.873,-0.470
2.874,-0.439
2.875,-0.432
2.876,-0.425
2.877,-0.407
2.878,-0.393
2.879,-0.390
2.880,-0.388
2.881,-0.381
2.882,-0.373
2.883,-0.358
2.884,-0.345
2.885,-0.332
2.886,-0.315
2.887,-0.299
2.888,-0.286
2.889,-0.274
2.890,-0.255
2.891,-0.241
2.892,-0.232
2.893,-0.223
2.894,-0.213
2.895,-0.205
2.896,-0.207
2.897,-0.203
2.898,-0.204
2.899,-0.215
2.900,-0.218
2.901,-0.217
2.902,-0.226
2.903,-0.223
2.904,-0.209
2.905,-0.212
2.906,-0.206
2.907,-0.197
2.908,-0.189
2.909,-0.169
2.910,-0.163
2.911,-0.155
2.912,-0.141
2.913,-0.130
2.914,-0.111
2.915,-0.094
2.916,-0.081
2.917,-0.070
2.918,-0.061
2.919,-0.045
2.920,-0.034
2.921,-0.029
2.922,-0.024
2.923,-0.021
2.924,-0.014
2.925,-0.003
2.926,0.004
2.927,-0.002
2.928,0.001
2.929,0.013
2.930,0.019
2.931,0.024
2.932,0.020
2.933,0.021
2.934,0.021
2.935,0.020
2.936,0.022
2.937,0.026
2.938,0.029
2.939,0.024
2.940,0.021
2.941,0.024
2.942,0.026
2.943,0.027
2.944,0.026
2.945,0.024
2.946,0.028
2.947,0.024
2.948,0.024
2.949,0.033
2.950,0.025
2.951,0.023
2.952,0.029
2.953,0.036
2.954,0.032
2.955,0.028
2.956,0.032
2.957,0.031
2.958,0.035
2.959,0.032
2.960,0.025
2.961,0.023
2.962,0.021
2.963,0.018
2.964,0.020
2.965,0.023
2.966,0.024
2.967,0.022
2.968,0.024
2.969,0.025
2.970,0.025
2.971,0.026
2.972,0.025
2.973,0.024
2.974,0.022
2.975,0.026
2.976,0.028
2.977,0.020
2.978,0.018
2.979,0.018
2.980,0.019
2.981,0.022
2.982,0.016
2.983,0.014
2.984,0.021
2.985,0.019
2.986,0.012
2.987,0.009
2.988,0.017
2.989,0.017
2.990,0.013
2.991,0.015
2.992,0.015
2.993,0.015
2.994,0.016
2.995,0.013
2.996,0.007
2.997,0.010
2.998,0.015
2.999,0.017
3.000,0.017
3.001,0.016
3.002,0.021
3.003,0.021
3.004,0.018
3.005,0.021
3.006,0.027
3.007,0.026
3.008,0.017
3.009,0.013
3.010,0.021
3.011,0.025
3.012,0.033
3.013,0.035
3.014,0.017
3.015,0.010
3.016,0.015
3.017,0.016
3.018,0.014
3.019,0.009
3.020,0.010
3.021,0.015
3.022,0.013
3.023,0.013
3.024,0.018
3.025,0.019
3.026,0.018
3.027,0.023
3.028,0.025
3.029,0.027
3.030,0.027
3.031,0.023
3.032,0.025
3.033,0.028
3.034,0.031
3.035,0.029
3.036,0.025
3.037,0.029
3.038,0.030
3.039,0.029
3.040,0.031
3.041,0.033
3.042,0.034
3.043,0.035
3.044,0.035
3.045,0.035
3.046,0.037
3.047,0.037
3.048,0.036
3.049,0.041
3.050,0.044
3.051,0.048
3.052,0.046
3.053,0.043
3.054,0.045
3.055,0.048
3.056,0.054
3.057,0.059
3.058,0.055
3.059,0.051
3.060,0.055
3.061,0.060
3.062,0.062
3.063,0.064
3.064,0.067
3.065,0.070
3.066,0.070
3.067,0.070
3.068,0.070
3.069,0.075
3.070,0.083
3.071,0.086
3.072,0.090
3.073,0.080
3.074,0.064
3.075,0.064
3.076,0.075
3.077,0.081
3.078,0.084
3.079,0.078
3.080,0.076
3.081,0.085
3.082,0.093
3.083,0.099
3.084,0.083
3.085,0.083
3.086,0.091
3.087,0.092
3.088,0.093
3.089,0.094
3.090,0.103
3.091,0.108
3.092,0.110
3.093,0.114
3.094,0.117
3.095,0.114
3.096,0.111
3.097,0.115
3.098,0.117
3.099,0.119
3.100,0.123
3.101,0.123
3.102,0.126
3.103,0.133
3.104,0.135
3.105,0.137
3.106,0.141
3.107,0.139
3.108,0.138
3.109,0.151
3.110,0.152
3.111,0.149
3.112,0.150
3.113,0.146
3.114,0.143
3.115,0.145
3.116,0.146
3.117,0.147
3.118,0.149
3.119,0.147
3.120,0.152
3.121,0.154
3.122,0.155
3.123,0.155
3.124,0.161
3.125,0.165
3.126,0.157
3.127,0.154
3.128,0.159
3.129,0.161
3.130,0.163
3.131,0.166
3.132,0.165
3.133,0.165
3.134,0.166
3.135,0.170
3.136,0.163
3.137,0.162
3.138,0.167
3.139,0.162
3.140,0.162
3.141,0.164
3.142,0.167
3.143,0.167
3.144,0.164
3.145,0.162
3.146,0.162
3.147,0.163
3.148,0.168
3.149,0.166
3.150,0.164
3.151,0.167
3.152,0.167
3.153,0.170
3.154,0.165
3.155,0.167
3.156,0.177
3.157,0.165
3.158,0.158
3.159,0.164
3.160,0.161
3.161,0.161
3.162,0.167
3.163,0.160
3.164,0.142
3.165,0.148
3.166,0.155
3.167,0.151
3.168,0.162
3.169,0.160
3.170,0.138
3.171,0.139
3.172,0.143
3.173,0.135
3.174,0.132
3.175,0.132
3.176,0.133
3.177,0.128
3.178,0.126
3.179,0.127
3.180,0.127
3.181,0.125
3.182,0.127
3.183,0.126
3.184,0.124
3.185,0.127
3.186,0.122
3.187,0.120
3.188,0.122
3.189,0.121
3.190,0.117
3.191,0.117
3.192,0.116
3.193,0.112
3.194,0.114
3.195,0.110
3.196,0.108
3.197,0.109
3.198,0.109
3.199,0.106
3.200,0.101
3.201,0.100
3.202,0.102
3.203,0.102
3.204,0.101
3.205,0.103
3.206,0.102
3.207,0.099
3.208,0.096
3.209,0.098
3.210,0.100
3.211,0.099
3.212,0.098
3.213,0.097
3.214,0.098
3.215,0.093
3.216,0.089
3.217,0.093
3.218,0.093
3.219,0.089
3.220,0.085
3.221,0.082
3.222,0.083
3.223,0.085
3.224,0.086
3.225,0.086
3.226,0.084
3.227,0.084
3.228,0.087
3.229,0.087
3.230,0.086
3.231,0.082
3.232,0.083
3.233,0.088
3.234,0.089
3.235,0.089
3.236,0.086
3.237,0.088
3.238,0.086
3.239,0.083
3.240,0.085
3.241,0.084
3.242,0.085
3.243,0.086
3.244,0.089
3.245,0.086
3.246,0.083
3.247,0.080
3.248,0.075
3.249,0.074
3.250,0.074
3.251,0.076
3.252,0.080
3.253,0.081
3.254,0.080
3.255,0.083
3.256,0.084
3.257,0.085
3.258,0.079
3.259,0.080
3.260,0.084
3.261,0.081
3.262,0.078
3.263,0.080
3.264,0.082
3.265,0.086
3.266,0.088
3.267,0.083
3.268,0.091
3.269,0.086
3.270,0.081
3.271,0.084
3.272,0.077
3.273,0.077
3.274,0.079
3.275,0.081
3.276,0.085
3.277,0.086
3.278,0.081
3.279,0.076
3.280,0.081
3.281,0.082
3.282,0.081
3.283,0.085
3.284,0.083
3.285,0.080
3.286,0.086
3.287,0.085
3.288,0.081
3.289,0.081
3.290,0.083
3.291,0.086
3.292,0.083
3.293,0.087
3.294,0.091
3.295,0.093
3.296,0.089
3.297,0.089
3.298,0.092
3.299,0.092
3.300,0.089
3.301,0.085
3.302,0.086
3.303,0.090
3.304,0.089
3.305,0.091
3.306,0.091
3.307,0.094
3.308,0.103
3.309,0.109
3.310,0.101
3.311,0.086
3.312,0.086
3.313,0.087
3.314,0.087
3.315,0.094
3.316,0.090
3.317,0.081
3.318,0.084
3.319,0.091
3.320,0.093
3.321,0.095
3.322,0.095
3.323,0.104
3.324,0.094
3.325,0.084
3.326,0.093
3.327,0.088
3.328,0.093
3.329,0.100
3.330,0.100
3.331,0.095
3.332,0.097
3.333,0.101
3.334,0.094
3.335,0.101
3.336,0.098
3.337,0.098
3.338,0.100
3.339,0.103
3.340,0.108
3.341,0.110
3.342,0.108
3.343,0.103
3.344,0.102
3.345,0.104
3.346,0.113
3.347,0.106
3.348,0.102
3.349,0.107
3.350,0.108
3.351,0.108
3.352,0.108
3.353,0.109
3.354,0.101
3.355,0.103
3.356,0.110
3.357,0.104
3.358,0.105
3.359,0.109
3.360,0.108
3.361,0.113
3.362,0.114
3.363,0.110
3.364,0.110
3.365,0.118
3.366,0.118
3.367,0.120
3.368,0.129
3.369,0.111
3.370,0.096
3.371,0.103
3.372,0.108
3.373,0.109
3.374,0.112
3.375,0.113
3.376,0.110
3.377,0.117
3.378,0.117
3.379,0.106
3.380,0.109
3.381,0.113
3.382,0.121
3.383,0.123
3.384,0.120
3.385,0.123
3.386,0.122
3.387,0.122
3.388,0.127
3.389,0.134
3.390,0.135
3.391,0.136
3.392,0.137
3.393,0.136
3.394,0.133
3.395,0.134
3.396,0.142
3.397,0.142
3.398,0.143
3.399,0.141
3.400,0.141
3.401,0.151
3.402,0.153
3.403,0.156
3.404,0.153
3.405,0.152
3.406,0.157
3.407,0.157
3.408,0.160
3.409,0.157
3.410,0.155
3.411,0.159
3.412,0.160
3.413,0.170
3.414,0.168
3.415,0.163
3.416,0.174
3.417,0.171
3.418,0.165
3.419,0.165
3.420,0.168
3.421,0.163
3.422,0.158
3.423,0.165
3.424,0.167
3.425,0.165
3.426,0.155
3.427,0.146
3.428,0.146
3.429,0.153
3.430,0.159
3.431,0.163
3.432,0.161
3.433,0.154
3.434,0.155
